UMAP1,UMAP2,cluster,kecamata,year,month
13.529324,-4.6656437,1,Rancaekek,2023,9
-0.8148523,-3.8434703,2,Ciparay,2023,9
-3.0743568,-1.8978919,2,Nagreg,2023,9
-2.0726075,-3.6610904,2,Cikancung,2023,9
-3.4197092,-3.046385,2,Cicalengka,2023,9
-2.7998376,2.0624268,2,Ciwidey,2023,9
-1.4234767,-4.9049726,2,Soreang,2023,9
-8.176366,7.380949,5,Pasirjambu,2023,9
0.4892482,7.5852,0,Kertasari,2023,9
13.395998,1.136047,1,Baleendah,2023,9
4.3185177,5.470951,0,Pacet,2023,9
-3.6791036,-2.9655871,2,Paseh,2023,9
-1.790245,3.0733576,2,Ibun,2023,9
6.510514,0.30553645,4,Majalaya,2023,9
10.360743,-1.9260594,4,Solokanjeruk,2023,9
7.7537503,9.021421,0,Padalarang,2023,9
14.769252,2.7304513,1,Batujajar,2023,9
-0.48402834,-4.5921464,2,Ngamprah,2023,9
6.009853,15.314333,7,Cipatat,2023,9
4.320225,4.2471747,0,Lembang,2023,9
5.8365436,15.399201,7,Cikalongwetan,2023,9
1.4921218,19.528868,7,Cipeundeuy,2023,9
4.1660566,4.278021,0,Parongpong,2023,9
2.3696313,10.075072,0,Cisarua,2023,9
4.306404,7.3160996,0,Cililin,2023,9
7.0437527,17.421083,7,Cipongkor,2023,9
13.9564085,2.6485348,1,Cihampelas,2023,9
1.8703368,14.30478,7,Gununghalu,2023,9
8.005802,8.957858,0,Saguling,2023,9
5.5031395,18.626448,7,Rongga,2023,9
1.3397701,9.316905,0,Sindangkerta,2023,9
14.112166,14.272406,3,Cimahi Tengah,2023,9
3.7096326,-8.809859,6,Cimahi Utara,2023,9
20.605207,-0.4202162,1,Cimahi Selatan,2023,9
18.809437,15.591654,3,Panyileukan,2023,10
19.28283,15.588857,3,Cinambo,2023,10
5.0455875,-9.042222,6,Ujungberung,2023,10
14.744218,-4.587161,1,Gedebage,2023,10
10.361886,5.676072,4,Mandalajati,2023,10
4.5674334,-8.760853,6,Coblong,2023,10
12.113597,10.9920225,3,Babakan Ciparay,2023,10
3.8323803,-7.4376783,6,Sukasari,2023,10
19.692234,-0.8774867,1,Cicendo,2023,10
7.936184,-8.069559,6,Sukajadi,2023,10
7.242399,11.7864065,7,Bojongloa Kaler,2023,10
18.32943,7.751186,3,Andir,2023,10
-0.26689792,-4.8311586,2,Cidadap,2023,10
6.0522094,-0.8598957,4,Bandung Wetan,2023,10
12.825434,8.082771,3,Astana Anyar,2023,10
15.662264,14.648655,3,Lengkong,2023,10
20.626968,4.024081,1,Cibeunying Kidul,2023,10
11.650374,10.76025,3,Regol,2023,10
11.897845,7.902503,3,Batununggal,2023,10
15.60348,14.83722,3,Bojongloa Kidul,2023,10
4.9849916,-8.877215,6,Cibeunying Kaler,2023,10
11.831318,10.523871,3,Bandung Kulon,2023,10
11.387434,9.244437,3,Kiaracondong,2023,10
19.563343,-1.0075619,1,Sumur Bandung,2023,10
11.582971,8.405617,3,Antapani,2023,10
17.958607,16.50307,3,Bandung Kidul,2023,10
16.021042,16.356016,3,Arcamanik,2023,10
3.0881503,-8.477534,6,Cibiru,2023,10
15.983462,16.162283,3,Buahbatu,2023,10
16.338472,16.58973,3,Rancasari,2023,10
-7.301124,9.360714,5,Rancabali,2023,10
-4.580699,-0.25963807,2,Kutawaringin,2023,10
-1.5400946,-3.848055,2,Cangkuang,2023,10
-2.6864603,-0.76911557,2,Cimenyan,2023,10
-2.7062457,0.89590895,2,Cilengkrang,2023,10
13.667753,1.5296265,1,Cileunyi,2023,10
13.99191,-5.0932326,1,Bojongsoang,2023,10
17.877916,-2.4354336,1,Margahayu,2023,10
-2.0738878,1.4404563,2,Cimaung,2023,10
-7.254702,9.149404,5,Pangalengan,2023,10
-3.0124867,-2.212902,2,Arjasari,2023,10
15.859203,2.967647,1,Margaasih,2023,10
-2.4850914,-3.1161492,2,Banjaran,2023,10
10.257749,-2.6272955,4,Pameungpeuk,2023,10
9.887439,-2.8707404,4,Katapang,2023,10
17.89214,16.257648,3,Dayeuhkolot,2023,10
14.428934,-4.7541513,1,Rancaekek,2023,10
-0.17808044,-3.426569,2,Ciparay,2023,10
-2.758343,-2.0645118,2,Nagreg,2023,10
-1.452739,-3.371128,2,Cikancung,2023,10
-2.0837212,-3.0011375,2,Cicalengka,2023,10
-2.5458732,1.956692,2,Ciwidey,2023,10
-0.9386013,-4.4569325,2,Soreang,2023,10
-8.069122,7.4648123,5,Pasirjambu,2023,10
0.707555,7.368798,0,Kertasari,2023,10
13.681441,1.3918964,1,Baleendah,2023,10
3.9932675,5.416091,0,Pacet,2023,10
-2.5463772,-2.8402808,2,Paseh,2023,10
-1.4637187,2.8163373,2,Ibun,2023,10
6.5118275,0.024439909,4,Majalaya,2023,10
9.388383,-2.652347,4,Solokanjeruk,2023,10
7.1724133,9.433385,0,Padalarang,2023,10
14.870545,2.515396,1,Batujajar,2023,10
0.13827734,-3.9749267,2,Ngamprah,2023,10
5.0502806,15.802048,7,Cipatat,2023,10
4.3382187,4.3335986,0,Lembang,2023,10
5.312018,15.673259,7,Cikalongwetan,2023,10
1.6369215,19.296043,7,Cipeundeuy,2023,10
4.2606926,4.4687543,0,Parongpong,2023,10
2.794655,10.295923,0,Cisarua,2023,10
4.232902,7.3879614,0,Cililin,2023,10
6.8023496,17.299526,7,Cipongkor,2023,10
13.922261,2.4484932,1,Cihampelas,2023,10
1.8901445,14.397336,7,Gununghalu,2023,10
7.647018,9.313913,0,Saguling,2023,10
5.5887523,18.453085,7,Rongga,2023,10
1.4130583,9.280449,0,Sindangkerta,2023,10
14.217797,14.06696,3,Cimahi Tengah,2023,10
3.9483984,-8.181821,6,Cimahi Utara,2023,10
20.660164,0.0043221093,1,Cimahi Selatan,2023,10
17.825008,11.243646,3,Panyileukan,2023,11
17.814886,11.801674,3,Cinambo,2023,11
4.7360067,-5.1404037,6,Ujungberung,2023,11
15.342478,-2.395475,1,Gedebage,2023,11
11.4876,4.733163,4,Mandalajati,2023,11
5.126597,-5.0491753,6,Coblong,2023,11
15.993612,10.1019,3,Babakan Ciparay,2023,11
5.824137,-4.904088,6,Sukasari,2023,11
18.455761,1.1306388,1,Cicendo,2023,11
7.6023574,-6.43213,6,Sukajadi,2023,11
7.64496,12.91,7,Bojongloa Kaler,2023,11
17.118431,8.806071,3,Andir,2023,11
3.5886128,-2.3346844,2,Cidadap,2023,11
6.0398946,-3.0458581,4,Bandung Wetan,2023,11
14.634346,8.594965,3,Astana Anyar,2023,11
16.75993,11.0550995,3,Lengkong,2023,11
19.634104,2.923854,1,Cibeunying Kidul,2023,11
16.041073,10.236746,3,Regol,2023,11
14.685678,8.5994425,3,Batununggal,2023,11
16.65088,11.002503,3,Bojongloa Kidul,2023,11
4.961775,-4.989472,6,Cibeunying Kaler,2023,11
16.021381,10.075022,3,Bandung Kulon,2023,11
15.044924,9.053651,3,Kiaracondong,2023,11
18.466764,0.9555179,1,Sumur Bandung,2023,11
14.713168,8.941701,3,Antapani,2023,11
17.21344,11.168739,3,Bandung Kidul,2023,11
17.28538,11.881173,3,Arcamanik,2023,11
5.589715,-4.9784474,6,Cibiru,2023,11
17.258297,11.5689125,3,Buahbatu,2023,11
17.376143,11.676672,3,Rancasari,2023,11
-4.948491,7.0609508,5,Rancabali,2023,11
0.5280577,-1.5743729,2,Kutawaringin,2023,11
3.175336,-1.3874117,2,Cangkuang,2023,11
1.7928628,0.2168619,2,Cimenyan,2023,11
1.5491922,1.1207509,2,Cilengkrang,2023,11
17.014833,2.1236167,1,Cileunyi,2023,11
15.446439,-2.4203694,1,Bojongsoang,2023,11
16.240917,-2.2870424,1,Margahayu,2023,11
1.4053565,1.8119941,2,Cimaung,2023,11
-5.0363164,7.0928297,5,Pangalengan,2023,11
2.5693946,-0.34102798,2,Arjasari,2023,11
17.905142,1.3087156,1,Margaasih,2023,11
2.7922678,-0.5929642,2,Banjaran,2023,11
7.5914483,-3.0351524,4,Pameungpeuk,2023,11
7.709063,-3.0615091,4,Katapang,2023,11
17.177336,11.166889,3,Dayeuhkolot,2023,11
15.437245,-2.39552,1,Rancaekek,2023,11
3.3366432,-1.3983697,2,Ciparay,2023,11
1.9152151,-1.2804351,2,Nagreg,2023,11
2.9260974,-1.1456656,2,Cikancung,2023,11
2.5825639,-0.92507464,2,Cicalengka,2023,11
0.78806645,1.646929,2,Ciwidey,2023,11
2.488871,-2.0140648,2,Soreang,2023,11
-6.352049,6.436062,5,Pasirjambu,2023,11
-1.2735023,7.227033,0,Kertasari,2023,11
16.953445,2.1401854,1,Baleendah,2023,11
0.7602242,3.9701838,0,Pacet,2023,11
2.626762,-0.64636207,2,Paseh,2023,11
1.3323961,2.3239367,2,Ibun,2023,11
6.3133025,-2.470042,4,Majalaya,2023,11
7.824032,-3.0428414,4,Solokanjeruk,2023,11
5.5661883,9.213168,0,Padalarang,2023,11
17.1326,1.7121414,1,Batujajar,2023,11
3.3070292,-1.999896,2,Ngamprah,2023,11
3.5453362,17.670753,7,Cipatat,2023,11
0.8749361,4.572522,0,Lembang,2023,11
3.384397,17.538828,7,Cikalongwetan,2023,11
2.5194228,18.620338,7,Cipeundeuy,2023,11
0.9454708,4.660859,0,Parongpong,2023,11
4.257825,9.856665,0,Cisarua,2023,11
4.311375,8.934961,0,Cililin,2023,11
4.1817536,16.84916,7,Cipongkor,2023,11
16.819271,1.705813,1,Cihampelas,2023,11
2.53064,15.858614,7,Gununghalu,2023,11
5.649905,9.191796,0,Saguling,2023,11
4.228931,17.037199,7,Rongga,2023,11
3.7956922,9.16429,0,Sindangkerta,2023,11
16.861982,9.864423,3,Cimahi Tengah,2023,11
4.920458,-4.2460794,6,Cimahi Utara,2023,11
18.77272,1.8959252,1,Cimahi Selatan,2023,11
20.210136,11.890608,3,Panyileukan,2023,12
20.299103,12.008538,3,Cinambo,2023,12
4.429129,-4.670398,6,Ujungberung,2023,12
14.34284,-2.216651,1,Gedebage,2023,12
11.071566,4.4258237,4,Mandalajati,2023,12
4.3818345,-4.660449,6,Coblong,2023,12
16.476444,7.654181,3,Babakan Ciparay,2023,12
4.684049,-4.483354,6,Sukasari,2023,12
19.222399,1.4921432,1,Cicendo,2023,12
7.638637,-6.467044,6,Sukajadi,2023,12
7.6093884,13.105869,7,Bojongloa Kaler,2023,12
16.655191,8.323313,3,Andir,2023,12
2.5575905,-1.8672475,2,Cidadap,2023,12
5.9937935,-2.823401,4,Bandung Wetan,2023,12
15.323256,7.491636,3,Astana Anyar,2023,12
19.994934,11.514947,3,Lengkong,2023,12
19.569826,2.9737072,1,Cibeunying Kidul,2023,12
16.449333,7.4728456,3,Regol,2023,12
15.47224,7.2017913,3,Batununggal,2023,12
19.883947,11.335413,3,Bojongloa Kidul,2023,12
4.3961673,-4.616303,6,Cibeunying Kaler,2023,12
16.418869,7.4900737,3,Bandung Kulon,2023,12
16.002691,7.2955503,3,Kiaracondong,2023,12
18.977446,1.5386295,1,Sumur Bandung,2023,12
15.636643,7.3569765,3,Antapani,2023,12
20.339321,11.795614,3,Bandung Kidul,2023,12
20.051113,11.500036,3,Arcamanik,2023,12
4.2639112,-4.602219,6,Cibiru,2023,12
20.174103,11.522906,3,Buahbatu,2023,12
20.293259,11.707148,3,Rancasari,2023,12
-6.419731,7.9613795,5,Rancabali,2023,12
-0.83238494,-0.7991954,2,Kutawaringin,2023,12
-0.4279622,-1.7995827,2,Cangkuang,2023,12
1.6933072,0.17426035,2,Cimenyan,2023,12
1.6526107,1.0780541,2,Cilengkrang,2023,12
17.279959,2.3656511,1,Cileunyi,2023,12
14.526682,-2.104246,1,Bojongsoang,2023,12
16.366468,-1.6314225,1,Margahayu,2023,12
-0.36152115,1.6029412,2,Cimaung,2023,12
-6.556932,7.993848,5,Pangalengan,2023,12
-0.20851725,-0.7886005,2,Arjasari,2023,12
15.724442,0.545995,1,Margaasih,2023,12
0.058052026,-1.3382766,2,Banjaran,2023,12
8.624214,-0.646763,4,Pameungpeuk,2023,12
8.629007,-0.6452727,4,Katapang,2023,12
20.408216,12.007172,3,Dayeuhkolot,2023,12
14.511267,-2.114313,1,Rancaekek,2023,12
0.6767832,-2.1440473,2,Ciparay,2023,12
0.16829959,-0.9320158,2,Nagreg,2023,12
0.6642217,-1.4018086,2,Cikancung,2023,12
0.2552096,-1.3011954,2,Cicalengka,2023,12
-0.28855985,1.886011,2,Ciwidey,2023,12
-0.039897773,-1.7695742,2,Soreang,2023,12
-6.6567554,7.3427825,5,Pasirjambu,2023,12
1.4121255,6.5438695,0,Kertasari,2023,12
15.1021,0.31030253,1,Baleendah,2023,12
2.2819471,5.7142105,0,Pacet,2023,12
0.38164765,-1.178012,2,Paseh,2023,12
-0.07413787,2.281727,2,Ibun,2023,12
7.8226776,-0.84870577,4,Majalaya,2023,12
7.6725364,-3.1168013,4,Solokanjeruk,2023,12
6.4671893,8.082659,0,Padalarang,2023,12
15.415093,0.5418823,1,Batujajar,2023,12
0.9123983,-1.9426117,2,Ngamprah,2023,12
5.540154,16.269474,7,Cipatat,2023,12
0.6274938,4.891089,0,Lembang,2023,12
4.632753,16.745401,7,Cikalongwetan,2023,12
2.4474092,19.639479,7,Cipeundeuy,2023,12
0.87462884,5.0818543,0,Parongpong,2023,12
4.159776,9.449944,0,Cisarua,2023,12
3.1823134,8.1077,0,Cililin,2023,12
5.4736414,16.84762,7,Cipongkor,2023,12
15.085281,0.41070554,1,Cihampelas,2023,12
2.7376463,15.597102,7,Gununghalu,2023,12
6.7180157,7.954433,0,Saguling,2023,12
5.398024,17.231726,7,Rongga,2023,12
2.799634,8.408997,0,Sindangkerta,2023,12
18.556372,11.607232,3,Cimahi Tengah,2023,12
4.1271667,-5.9354563,6,Cimahi Utara,2023,12
19.782364,0.8758284,1,Cimahi Selatan,2023,12
16.806032,8.636965,3,Andir,2024,1
16.53809,8.180884,3,Andir,2024,2
16.503353,7.945569,3,Andir,2024,3
17.063488,8.2074,3,Andir,2024,4
18.32507,7.848155,3,Andir,2024,5
17.792997,7.9253054,3,Andir,2024,6
18.527916,7.714796,3,Andir,2024,7
18.468134,7.68084,3,Andir,2024,8
18.006563,7.8173304,3,Andir,2024,9
18.161076,7.658253,3,Andir,2024,10
10.280866,2.3903904,4,Andir,2024,11
18.04865,8.008806,3,Andir,2024,12
15.466894,8.712898,3,Antapani,2024,1
15.025713,7.157681,3,Antapani,2024,2
14.938147,7.258398,3,Antapani,2024,3
14.594637,8.933376,3,Antapani,2024,4
11.577417,8.425504,3,Antapani,2024,5
12.367097,9.1008625,3,Antapani,2024,6
11.365986,8.259174,3,Antapani,2024,7
11.448821,8.2777605,3,Antapani,2024,8
12.20831,8.973706,3,Antapani,2024,9
11.72355,8.481885,3,Antapani,2024,10
10.200688,2.190017,4,Antapani,2024,11
11.734817,8.587779,3,Antapani,2024,12
17.507326,10.467883,3,Arcamanik,2024,1
18.65248,12.201146,3,Arcamanik,2024,2
19.085915,12.549511,3,Arcamanik,2024,3
17.589056,12.876045,3,Arcamanik,2024,4
16.089815,16.590584,3,Arcamanik,2024,5
17.322691,14.567743,3,Arcamanik,2024,6
15.93129,16.793898,3,Arcamanik,2024,7
15.982664,16.73118,3,Arcamanik,2024,8
17.158924,14.837813,3,Arcamanik,2024,9
16.160166,16.390535,3,Arcamanik,2024,10
9.970832,2.747031,4,Arcamanik,2024,11
16.251965,16.345005,3,Arcamanik,2024,12
2.1173294,-0.3380061,2,Arjasari,2024,1
-1.5676074,-1.0009751,2,Arjasari,2024,2
-1.6702379,-1.0706838,2,Arjasari,2024,3
-1.736878,-1.2238028,2,Arjasari,2024,4
-3.927781,-1.9039521,2,Arjasari,2024,5
-3.019495,-1.6019853,2,Arjasari,2024,6
-4.141721,-1.8486195,2,Arjasari,2024,7
-4.046774,-1.7600139,2,Arjasari,2024,8
-3.0291252,-1.6405225,2,Arjasari,2024,9
-3.463813,-2.0719616,2,Arjasari,2024,10
6.1116533,2.4734118,4,Arjasari,2024,11
-3.330806,-1.8446841,2,Arjasari,2024,12
15.370104,8.466115,3,Astana Anyar,2024,1
14.879788,7.522984,3,Astana Anyar,2024,2
14.8547735,7.1920033,3,Astana Anyar,2024,3
14.306426,8.655102,3,Astana Anyar,2024,4
12.909837,8.293691,3,Astana Anyar,2024,5
12.879125,8.721897,3,Astana Anyar,2024,6
12.507899,7.7481375,3,Astana Anyar,2024,7
12.717669,8.039221,3,Astana Anyar,2024,8
12.785741,8.617367,3,Astana Anyar,2024,9
13.092496,8.316733,3,Astana Anyar,2024,10
10.408932,2.2438133,4,Astana Anyar,2024,11
13.58549,9.038926,3,Astana Anyar,2024,12
16.254805,9.497028,3,Babakan Ciparay,2024,1
15.987022,8.055308,3,Babakan Ciparay,2024,2
16.012306,8.005683,3,Babakan Ciparay,2024,3
14.748414,10.072024,3,Babakan Ciparay,2024,4
12.531206,10.92429,3,Babakan Ciparay,2024,5
12.430669,10.069131,3,Babakan Ciparay,2024,6
11.574095,10.997496,3,Babakan Ciparay,2024,7
11.825399,10.9426775,3,Babakan Ciparay,2024,8
12.48404,10.228949,3,Babakan Ciparay,2024,9
12.728541,10.918254,3,Babakan Ciparay,2024,10
10.167196,2.3974452,4,Babakan Ciparay,2024,11
13.089934,10.9429245,3,Babakan Ciparay,2024,12
17.167437,2.3884413,1,Baleendah,2024,1
14.647123,0.59435433,1,Baleendah,2024,2
14.5347805,0.52682465,1,Baleendah,2024,3
14.291334,0.67438316,1,Baleendah,2024,4
13.278492,1.1243019,1,Baleendah,2024,5
13.907578,1.042676,1,Baleendah,2024,6
12.8797035,1.1441894,1,Baleendah,2024,7
12.999909,0.9894207,1,Baleendah,2024,8
13.755483,0.9557343,1,Baleendah,2024,9
13.411393,1.1301062,1,Baleendah,2024,10
9.510432,1.4254476,4,Baleendah,2024,11
13.49977,0.998589,1,Baleendah,2024,12
17.983458,10.357571,3,Bandung Kidul,2024,1
18.988424,12.612059,3,Bandung Kidul,2024,2
19.363731,12.822842,3,Bandung Kidul,2024,3
17.82601,12.957326,3,Bandung Kidul,2024,4
18.111176,16.514242,3,Bandung Kidul,2024,5
17.920794,14.482621,3,Bandung Kidul,2024,6
17.647734,17.159143,3,Bandung Kidul,2024,7
17.881014,16.83169,3,Bandung Kidul,2024,8
17.839638,14.441912,3,Bandung Kidul,2024,9
18.130056,16.458998,3,Bandung Kidul,2024,10
9.961757,2.721005,4,Bandung Kidul,2024,11
17.96832,16.211119,3,Bandung Kidul,2024,12
16.190853,9.164824,3,Bandung Kulon,2024,1
15.862379,7.7937,3,Bandung Kulon,2024,2
15.787353,7.8203697,3,Bandung Kulon,2024,3
14.71878,9.720118,3,Bandung Kulon,2024,4
12.970957,10.902749,3,Bandung Kulon,2024,5
12.402104,9.854953,3,Bandung Kulon,2024,6
11.3209715,10.808493,3,Bandung Kulon,2024,7
11.512883,10.683935,3,Bandung Kulon,2024,8
12.578606,10.031405,3,Bandung Kulon,2024,9
12.529596,10.545777,3,Bandung Kulon,2024,10
10.200474,2.1415815,4,Bandung Kulon,2024,11
12.922894,10.640854,3,Bandung Kulon,2024,12
5.814503,-2.9815755,4,Bandung Wetan,2024,1
7.365249,-1.256268,4,Bandung Wetan,2024,2
7.5129447,-1.1045444,4,Bandung Wetan,2024,3
6.1284323,-2.2065659,4,Bandung Wetan,2024,4
6.134287,-0.84974146,4,Bandung Wetan,2024,5
6.5229635,-0.7595939,4,Bandung Wetan,2024,6
5.924055,-0.9111063,4,Bandung Wetan,2024,7
5.9893746,-0.80850077,4,Bandung Wetan,2024,8
6.4397445,-0.763246,4,Bandung Wetan,2024,9
6.2649894,-1.151601,4,Bandung Wetan,2024,10
8.1875305,1.1994871,4,Bandung Wetan,2024,11
6.2458243,-0.9652406,4,Bandung Wetan,2024,12
2.5867205,-0.6362924,2,Banjaran,2024,1
-1.0487397,-1.3199619,2,Banjaran,2024,2
-1.228614,-1.4659626,2,Banjaran,2024,3
-0.8768303,-1.4399335,2,Banjaran,2024,4
-2.6714485,-3.147862,2,Banjaran,2024,5
-2.314904,-2.4664385,2,Banjaran,2024,6
-4.095542,-3.160194,2,Banjaran,2024,7
-3.914644,-2.9448013,2,Banjaran,2024,8
-2.150644,-2.4444897,2,Banjaran,2024,9
-2.6360369,-3.1568224,2,Banjaran,2024,10
6.492426,2.2436292,4,Banjaran,2024,11
-2.1486378,-2.8171751,2,Banjaran,2024,12
17.5834,2.1027923,1,Batujajar,2024,1
14.654338,0.6639276,1,Batujajar,2024,2
14.886665,0.7593628,1,Batujajar,2024,3
15.5797615,1.2062414,1,Batujajar,2024,4
14.89366,2.3643546,1,Batujajar,2024,5
14.466997,1.8664569,1,Batujajar,2024,6
14.332936,2.596858,1,Batujajar,2024,7
14.654112,2.5148597,1,Batujajar,2024,8
14.802903,2.0979514,1,Batujajar,2024,9
14.572038,2.3194287,1,Batujajar,2024,10
9.409862,1.3566108,4,Batujajar,2024,11
17.165237,0.25183457,1,Batujajar,2024,12
15.507621,8.608138,3,Batununggal,2024,1
14.778734,7.2504625,3,Batununggal,2024,2
14.755896,7.2495313,3,Batununggal,2024,3
14.455761,7.422928,3,Batununggal,2024,4
11.82327,7.960414,3,Batununggal,2024,5
12.495319,8.924894,3,Batununggal,2024,6
11.762998,7.6525702,3,Batununggal,2024,7
11.846334,7.91337,3,Batununggal,2024,8
12.31684,8.868711,3,Batununggal,2024,9
11.898827,8.115294,3,Batununggal,2024,10
10.132999,2.3437595,4,Batununggal,2024,11
11.837281,8.361646,3,Batununggal,2024,12
7.5795364,13.138869,7,Bojongloa Kaler,2024,1
7.592409,12.709068,7,Bojongloa Kaler,2024,2
7.5804563,12.670326,7,Bojongloa Kaler,2024,3
7.640208,12.46378,7,Bojongloa Kaler,2024,4
7.2517033,11.845345,7,Bojongloa Kaler,2024,5
7.3892927,12.2134,7,Bojongloa Kaler,2024,6
7.275892,11.541342,7,Bojongloa Kaler,2024,7
7.230555,11.711036,7,Bojongloa Kaler,2024,8
7.3760147,12.078999,7,Bojongloa Kaler,2024,9
7.4287953,11.972351,7,Bojongloa Kaler,2024,10
7.534618,13.1521845,7,Bojongloa Kaler,2024,11
7.5350027,12.019665,7,Bojongloa Kaler,2024,12
17.260742,10.376034,3,Bojongloa Kidul,2024,1
18.549965,12.031338,3,Bojongloa Kidul,2024,2
18.794481,11.937706,3,Bojongloa Kidul,2024,3
16.989334,12.313028,3,Bojongloa Kidul,2024,4
15.752363,14.758331,3,Bojongloa Kidul,2024,5
16.822937,14.267461,3,Bojongloa Kidul,2024,6
15.419778,15.045188,3,Bojongloa Kidul,2024,7
15.663076,14.913557,3,Bojongloa Kidul,2024,8
16.528133,14.298503,3,Bojongloa Kidul,2024,9
15.844015,14.655167,3,Bojongloa Kidul,2024,10
10.065528,2.497958,4,Bojongloa Kidul,2024,11
15.626236,13.804428,3,Bojongloa Kidul,2024,12
15.278621,-1.8077732,1,Bojongsoang,2024,1
14.574698,-2.7072692,1,Bojongsoang,2024,2
13.834265,-3.0377886,1,Bojongsoang,2024,3
14.144182,-3.160102,1,Bojongsoang,2024,4
14.758725,-4.5091596,1,Bojongsoang,2024,5
14.690593,-3.57903,1,Bojongsoang,2024,6
14.639513,-4.9202867,1,Bojongsoang,2024,7
13.758574,-4.829434,1,Bojongsoang,2024,8
13.67341,-4.2054667,1,Bojongsoang,2024,9
13.9423,-4.8417497,1,Bojongsoang,2024,10
9.584507,0.5109789,4,Bojongsoang,2024,11
15.347228,-3.9807694,1,Bojongsoang,2024,12
17.617357,10.373442,3,Buahbatu,2024,1
17.949974,12.120858,3,Buahbatu,2024,2
18.920286,12.443441,3,Buahbatu,2024,3
17.497555,12.922327,3,Buahbatu,2024,4
16.07993,16.121191,3,Buahbatu,2024,5
17.391783,14.317567,3,Buahbatu,2024,6
15.774632,16.64281,3,Buahbatu,2024,7
15.829447,16.392006,3,Buahbatu,2024,8
17.347157,14.484979,3,Buahbatu,2024,9
16.2101,16.053473,3,Buahbatu,2024,10
10.012889,2.6338263,4,Buahbatu,2024,11
16.361124,15.585954,3,Buahbatu,2024,12
2.4792519,-1.2552723,2,Cangkuang,2024,1
-0.98418075,-2.2316406,2,Cangkuang,2024,2
-1.0397851,-2.1524074,2,Cangkuang,2024,3
-1.0788028,-2.473616,2,Cangkuang,2024,4
-2.153817,-4.2640204,2,Cangkuang,2024,5
-1.8495419,-3.3547733,2,Cangkuang,2024,6
-2.21651,-4.5097556,2,Cangkuang,2024,7
-2.267212,-4.532039,2,Cangkuang,2024,8
-1.7375108,-3.5538175,2,Cangkuang,2024,9
-2.2107253,-4.2496047,2,Cangkuang,2024,10
6.623505,2.191165,4,Cangkuang,2024,11
-2.0910583,-4.084911,2,Cangkuang,2024,12
4.973534,-4.2438164,6,Cibeunying Kaler,2024,1
3.22903,-6.423967,6,Cibeunying Kaler,2024,2
3.2994576,-6.422987,6,Cibeunying Kaler,2024,3
4.3464355,-6.067775,6,Cibeunying Kaler,2024,4
4.839668,-9.028312,6,Cibeunying Kaler,2024,5
4.3014674,-8.299924,6,Cibeunying Kaler,2024,6
4.8659225,-9.419277,6,Cibeunying Kaler,2024,7
5.0049624,-9.2940645,6,Cibeunying Kaler,2024,8
4.372747,-8.459102,6,Cibeunying Kaler,2024,9
5.473768,-7.1577806,6,Cibeunying Kaler,2024,10
7.835554,1.5191731,4,Cibeunying Kaler,2024,11
4.902603,-8.991531,6,Cibeunying Kaler,2024,12
19.489326,2.8512094,1,Cibeunying Kidul,2024,1
19.945435,3.4813085,1,Cibeunying Kidul,2024,2
20.041618,3.357564,1,Cibeunying Kidul,2024,3
19.769547,3.040443,1,Cibeunying Kidul,2024,4
20.694674,3.9265585,1,Cibeunying Kidul,2024,5
20.347313,3.7260265,1,Cibeunying Kidul,2024,6
20.90135,3.9992142,1,Cibeunying Kidul,2024,7
20.78306,4.008738,1,Cibeunying Kidul,2024,8
20.421745,3.7772706,1,Cibeunying Kidul,2024,9
20.754362,3.987106,1,Cibeunying Kidul,2024,10
9.766191,1.9557604,4,Cibeunying Kidul,2024,11
20.563023,3.9964662,1,Cibeunying Kidul,2024,12
5.064725,-4.44669,6,Cibiru,2024,1
3.2531717,-6.170899,6,Cibiru,2024,2
2.758252,-6.489969,6,Cibiru,2024,3
2.833072,-6.9004292,6,Cibiru,2024,4
2.3840322,-8.357324,6,Cibiru,2024,5
2.7253737,-7.898168,6,Cibiru,2024,6
2.4358585,-8.608393,6,Cibiru,2024,7
2.5158296,-8.590821,6,Cibiru,2024,8
2.7973807,-8.075033,6,Cibiru,2024,9
2.5894363,-8.400891,6,Cibiru,2024,10
7.5569344,1.6324655,4,Cibiru,2024,11
2.7389262,-8.24838,6,Cibiru,2024,12
1.6889436,-0.92528385,2,Cicalengka,2024,1
0.6851221,-1.302645,2,Cicalengka,2024,2
-1.4314141,-1.4277529,2,Cicalengka,2024,3
-0.5269776,-1.1893618,2,Cicalengka,2024,4
-4.099719,-2.5234609,2,Cicalengka,2024,5
-2.232082,-2.305178,2,Cicalengka,2024,6
-4.205336,-2.6672711,2,Cicalengka,2024,7
-3.99261,-2.7901065,2,Cicalengka,2024,8
-2.4137745,-2.3443422,2,Cicalengka,2024,9
-2.2375827,-2.8837252,2,Cicalengka,2024,10
6.403105,2.29702,4,Cicalengka,2024,11
1.7279422,-2.3604915,2,Cicalengka,2024,12
18.852427,1.761426,1,Cicendo,2024,1
19.815306,1.0279307,1,Cicendo,2024,2
19.962223,0.86238945,1,Cicendo,2024,3
19.876879,0.57528734,1,Cicendo,2024,4
19.79276,-1.0196483,1,Cicendo,2024,5
19.910856,-0.16604377,1,Cicendo,2024,6
19.98187,-1.2248591,1,Cicendo,2024,7
19.902954,-1.1184949,1,Cicendo,2024,8
